2014-03-16 0:44:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:29:02 - INFO --> |         45 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:30:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:30:02 - INFO --> |         46 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:31:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:31:02 - INFO --> |         47 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:31:04 - INFO --> |         48 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:31:06 - INFO --> |         49 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:32:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:32:02 - INFO --> |         50 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:32:04 - INFO --> |         51 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:34:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:34:02 - INFO --> |         53 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:36:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:36:01 - INFO --> |         54 | 2     |          au2man |               2 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:37:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:37:01 - INFO --> |         55 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:38:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:38:01 - INFO --> |         56 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:38:03 - INFO --> |         57 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:38:05 - INFO --> |         58 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:38:07 - INFO --> |         59 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:38:09 - INFO --> |         60 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:40:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:40:01 - INFO --> |         61 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:40:03 - INFO --> |         62 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:42:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:42:01 - INFO --> |         63 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:42:03 - INFO --> |         64 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:42:05 - INFO --> |         65 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:44:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:44:01 - INFO --> |         66 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:46:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:46:01 - INFO --> |         68 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:46:03 - INFO --> |         69 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:46:05 - INFO --> |         70 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:46:07 - INFO --> |         71 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:48:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:48:01 - INFO --> |         72 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:48:03 - INFO --> |         73 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:50:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:50:01 - INFO --> |         74 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:50:03 - INFO --> |         75 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:50:05 - INFO --> |         76 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:50:07 - INFO --> |         77 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:52:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:52:01 - INFO --> |         78 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:52:03 - INFO --> |         79 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:54:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:54:01 - INFO --> |         80 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:54:03 - INFO --> |         81 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:54:05 - INFO --> |         82 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:54:07 - INFO --> |         83 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:54:09 - INFO --> |         84 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:56:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:56:01 - INFO --> |         85 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:56:03 - INFO --> |         86 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:56:05 - INFO --> |         87 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:56:07 - INFO --> |         88 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:56:09 - INFO --> |         89 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:58:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:58:01 - INFO --> |         90 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:02:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:02:01 - INFO --> |         92 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:02:03 - INFO --> |         94 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:02:05 - INFO --> |         95 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:02:07 - INFO --> |         96 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:04:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:04:01 - INFO --> |         97 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:04:03 - INFO --> |         98 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:04:05 - INFO --> |         99 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:06:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:06:01 - INFO --> |        100 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:06:03 - INFO --> |        101 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:06:05 - INFO --> |        102 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:06:07 - INFO --> |        103 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:08:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:08:01 - INFO --> |        105 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:08:03 - INFO --> |        106 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:10:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:10:01 - INFO --> |        107 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:10:03 - INFO --> |        108 | 2     |          au2man |               2 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:12:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:12:01 - INFO --> |        109 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:14:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:14:01 - INFO --> |        111 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:14:03 - INFO --> |        112 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:14:05 - INFO --> |        113 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:16:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:16:01 - INFO --> |        114 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:16:03 - INFO --> |        115 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:16:05 - INFO --> |        116 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:16:07 - INFO --> |        117 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:16:09 - INFO --> |        118 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:16:11 - INFO --> |        119 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:20:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:20:01 - INFO --> |        120 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:22:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:22:01 - INFO --> |        121 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:22:03 - INFO --> |        122 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:22:05 - INFO --> |        123 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:24:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:24:01 - INFO --> |        124 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:24:03 - INFO --> |        125 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:24:05 - INFO --> |        126 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:26:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:26:01 - INFO --> |        127 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:26:03 - INFO --> |        128 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:26:05 - INFO --> |        129 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:28:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:28:01 - INFO --> |        130 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:28:03 - INFO --> |        131 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:30:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:30:01 - INFO --> |        132 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:30:03 - INFO --> |        133 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:32:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:32:01 - INFO --> |        134 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:32:03 - INFO --> |        135 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:32:05 - INFO --> |        136 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:34:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:34:01 - INFO --> |        137 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:34:03 - INFO --> |        138 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:34:05 - INFO --> |        139 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:34:07 - INFO --> |        140 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:34:09 - INFO --> |        141 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:34:11 - INFO --> |        142 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:36:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:36:01 - INFO --> |        143 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:36:03 - INFO --> |        144 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:36:05 - INFO --> |        145 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:36:07 - INFO --> |        146 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:37:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:37:01 - INFO --> |        147 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:37:03 - INFO --> |        148 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:38:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:38:01 - INFO --> |        149 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:38:03 - INFO --> |        150 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:38:05 - INFO --> |        151 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:39:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:39:01 - INFO --> |        152 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:39:03 - INFO --> |        153 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:40:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:40:01 - INFO --> |        155 | 2     |          au2man |               2 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:40:03 - INFO --> |        156 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:41:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:41:01 - INFO --> |        157 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:41:03 - INFO --> |        158 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:41:05 - INFO --> |        159 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:41:07 - INFO --> |        160 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:42:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:42:01 - INFO --> |        161 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:43:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:43:01 - INFO --> |        162 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:44:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 13:44:01 - INFO --> |        164 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:44:03 - INFO --> |        165 | 2     |          au2man |               1 |            0 |         100.00000000 |           5.00000000 |           0.00000000 |
2014-03-16 13:45:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
